# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.8.5
#@/tick	5126
#@/user_id	be5fbefd-d5d5-4cd5-a314-d2941824e53b
xia yi ci 	下一次	c=0 d=0.1 t=1862
xia yu le 	下雨了	c=0 d=0.1 t=759
xia zhou 	下週	c=2 d=1.956 t=3213
xia zhou si 	下週四	c=1 d=1 t=622
xia zhou yi 	下週一	c=1 d=1.03707 t=35
xian 	先	c=7 d=1.0014 t=4589
xian 	線	c=2 d=1.96079 t=1293
xian ba 	先把	c=3 d=1.92677 t=4418
xian chang 	現場	c=1 d=1 t=4398
xian lai 	先來	c=0 d=0.1 t=1685
xian li 	先例	c=1 d=1 t=2648
xian pan duan yi xia 	先判斷一下	c=1 d=1 t=1620
xian qu 	先去	c=1 d=1 t=3461
xian shang 	線上	c=1 d=1 t=1034
xian tao lun 	先討論	c=1 d=1 t=3730
xian xia 	線下	c=1 d=1 t=1038
xian xiang 	現象	c=2 d=1.10753 t=4427
xian zai 	現在	c=17 d=1.28632 t=5113
xian zai da jia 	現在大家	c=1 d=1 t=3264
xian zai de 	現在的	c=2 d=1.55156 t=504
xian zai hai shi 	現在還是	c=1 d=1 t=2431
xian zai jiu shi 	現在就是	c=1 d=1 t=4641
xian zai shi 	現在是	c=2 d=1.99501 t=2986
xian zai wo 	現在我	c=0 d=0.1 t=2478
xian zai yi ban 	現在一般	c=1 d=1 t=1970
xian zai zai 	現在在	c=2 d=1.00323 t=4516
xian zai zen me yang 	現在怎麼樣	c=1 d=1 t=567
xian zai zhi dao 	現在知道	c=1 d=1 t=941
xian zhi 	限制	c=1 d=1 t=4700
xiang 	像	c=2 d=1.9802 t=4379
xiang 	想	c=4 d=1.14958 t=4532
xiang bi 	相比	c=1 d=1 t=4152
xiang bin 	香檳	c=0 d=0.1 t=5056
xiang bu xiang 	香不香	c=1 d=1 t=5066
xiang fei 	想飛	c=0 d=0.1 t=4292
xiang guan 	相關	c=1 d=1 t=3034
xiang guan de 	相關的	c=3 d=1 t=4688
xiang mu 	項目	c=1 d=1 t=374
xiang qi le 	想起了	c=1 d=1 t=4818
xiang rang 	想讓	c=1 d=1 t=360
xiang si 	相似	c=0 d=0.1 t=2123
xiang si cheng du 	相似程度	c=1 d=1 t=2124
xiang xiang 	想想	c=1 d=0.106158 t=1645
xiang ying 	相應	c=1 d=1 t=249
xiang yong 	想用	c=1 d=1 t=1306
xiao 	小	c=0 d=0.1 t=4788
xiao cheng fa 	小懲罰	c=1 d=1 t=4789
xiao de 	小的	c=1 d=1 t=2911
xiao guo 	效果	c=1 d=1 t=4829
xiao mao 	小貓	c=16 d=2.30546 t=4571
xiao mao shuo 	小貓說	c=2 d=1 t=4564
xiao mao zai 	小貓在	c=1 d=1 t=1495
xiao shi 	小時	c=0 d=0.1 t=895
xiao shi 	消失	c=1 d=1 t=4426
xiao xi 	消息	c=3 d=2.10743 t=750
xiao you xi 	小遊戲	c=1 d=1 t=1398
xie 	些	c=0 d=0.1 t=3530
xie 	寫	c=12 d=3.19163 t=4718
xie bu qing le 	寫不清了	c=2 d=1.86502 t=1134
xie chu 	寫出	c=1 d=1 t=378
xie chu lai 	寫出來	c=0 d=0.1 t=1059
xie chu lai le 	寫出來了	c=1 d=1 t=1060
xie cuo 	寫錯	c=0 d=0.1 t=3184
xie cuo le 	寫錯了	c=1 d=1 t=3185
xie dai ma 	寫代碼	c=8 d=1.55909 t=5086
xie dao 	寫到	c=1 d=1 t=4970
xie de 	寫的	c=2 d=1.12431 t=2615
xie ge 	寫個	c=1 d=1 t=5115
xie hao 	寫好	c=1 d=1 t=2967
xie le 	寫了	c=1 d=1 t=4609
xie lou 	泄漏	c=0 d=0.1 t=2687
xie lou de 	泄漏的	c=1 d=1 t=2688
xie lu 	泄露	c=1 d=0.10015 t=2720
xie ruo han 	謝若涵	c=1 d=1 t=361
xie wan 	寫完	c=2 d=0.995834 t=5040
xie yin li 	寫引理	c=1 d=1 t=3498
xie zai 	卸載	c=1 d=1 t=805
xie zuo ye 	寫作業	c=2 d=1.00861 t=1090
xin 	新	c=7 d=1.09299 t=4520
xin ban ben 	新版本	c=2 d=1.83527 t=2445
xin cai xiang de shi hou 	新猜想的時候	c=1 d=1 t=432
xin dai ma 	新代碼	c=2 d=1 t=4507
xin de 	新的	c=3 d=1.00011 t=4503
xin de mo xing 	新的模型	c=1 d=1 t=3048
xin ding yi 	新定義	c=2 d=1 t=4720
xin er ji 	新耳機	c=1 d=1 t=1279
xin guo da 	新國大	c=1 d=1 t=308
xin ji 	心悸	c=1 d=1 t=4217
xin jia po 	新加坡	c=4 d=1.00021 t=4245
xin jia po guo li da xue 	新加坡國立大學	c=1 d=1 t=240
xin kuang jia 	新框架	c=1 d=1 t=381
xin mo xing 	新模型	c=1 d=1 t=925
xin wen 	新聞	c=3 d=2.84449 t=328
xin wen da shi 	新聞大事	c=1 d=1 t=257
xin xi 	信息	c=1 d=1 t=564
xin yi lun 	新一輪	c=2 d=1.00399 t=2451
xin zeng 	新增	c=0 d=0.1 t=2453
xin zeng shu ju 	新增數據	c=1 d=1 t=2454
xing 	性	c=0 d=0.1 t=1621
xing 	行	c=4 d=1.00779 t=4352
xing ba ke 	星巴克	c=1 d=1 t=4858
xing cheng 	形成	c=1 d=1 t=3769
xing lai 	醒來	c=1 d=1 t=3255
xing le 	行了	c=0 d=0.1 t=859
xing shi hua 	形式化	c=2 d=1.73745 t=456
xing tou 	興頭	c=1 d=1 t=4971
xing xing 	星星	c=0 d=0.1 t=156
xing xing yan 	星星眼	c=1 d=1 t=157
xiu 	修	c=0 d=0.1 t=3672
xiu gai 	修改	c=1 d=1 t=4875
xiu hao 	修好	c=0 d=0.1 t=4521
xiu hao le 	修好了	c=1 d=1 t=3203
xiu wan 	修完	c=1 d=1 t=4461
xiu xi 	休息	c=1 d=1.00047 t=3674
xiu xi zhong 	修戲中	c=1 d=1 t=3673
xu 	徐	c=1 d=1 t=4530
xu bu xu yao 	需不需要	c=1 d=1 t=3086
xu kong 	虛空	c=1 d=1 t=769
xu yao 	需要	c=10 d=1.09966 t=3590
xu yao shi jian 	需要時間	c=1 d=1 t=4415
xuan 	選	c=0 d=0.1 t=1271
xuan ze 	選擇	c=1 d=1 t=832
xue bu wan 	學不完	c=0 d=0.1 t=2828
xue dao 	學到	c=1 d=1 t=1706
xue de 	學得	c=0 d=0.1 t=2842
xue hui 	學會	c=1 d=1 t=4711
xue lei 	血淚	c=1 d=1 t=4747
xue mei 	學妹	c=1 d=1 t=315
xue sheng 	學生	c=2 d=1.00631 t=4716
xue sheng zu zhi 	學生組織	c=1 d=1 t=1537
xue wei 	學位	c=1 d=1 t=3302
xue xi 	學習	c=6 d=1.29368 t=762
xue xi cheng guo 	學習成果	c=1 d=1 t=331
xue xiao 	學校	c=2 d=1.00001 t=3234
xue ya 	血壓	c=1 d=1 t=5069
xue yuan 	學院	c=1 d=1.09465 t=215
xue yuan de 	學院的	c=1 d=1.03517 t=4243
xun 	訓	c=1 d=0.112463 t=4796
xun dao 	訓到	c=1 d=1 t=3552
xun hao 	訓好	c=2 d=1.92774 t=3062
xun lian 	訓練	c=7 d=1.09164 t=3775
xun lian ji 	訓練集	c=1 d=1 t=3403
xun lian ma 	訓練嘛	c=1 d=1 t=1348
xun lian ren wu 	訓練任務	c=1 d=0.100679 t=2896
ya 	呀	c=1 d=1 t=1440
ya li 	壓力	c=1 d=0.185009 t=2628
ya li ce shi 	壓力測試	c=2 d=1.9802 t=2633
ya li da 	壓力大	c=1 d=1 t=2184
yan 	眼	c=0 d=0.1 t=156
yan jiu 	研究	c=1 d=1 t=2571
yan jiu fang xiang 	研究方向	c=0 d=0.1 t=1207
yan jiu fang xiang shi 	研究方向是	c=1 d=1 t=1208
yan jiu sheng 	研究生	c=2 d=1.02548 t=1200
yan shou 	驗收	c=1 d=1 t=520
yan zheng 	驗證	c=1 d=1.00014 t=3483
yan zheng ji 	驗證集	c=1 d=1 t=2164
yang 	楊	c=0 d=0.1 t=1318
yang 	樣	c=2 d=1.0739 t=4134
yang bo wen 	楊博文	c=1 d=1 t=1319
yang cheng hu 	陽澄湖	c=2 d=1.9802 t=2714
yao 	幺	c=0 d=0.1 t=1827
yao 	搖	c=0 d=0.1 t=4800
yao 	要	c=9 d=0.363588 t=4212
yao a 	要啊	c=0 d=0.1 t=2074
yao ba 	要把	c=1 d=1 t=2640
yao bei 	要被	c=1 d=1 t=3089
yao bu 	腰部	c=1 d=1 t=4099
yao bu 	要不	c=5 d=0.102981 t=3930
yao bu jiu 	要不就	c=1 d=1 t=1048
yao bu ni ba 	要不你把	c=1 d=1 t=3931
yao bu ni men 	要不你們	c=1 d=1 t=861
yao bu wo 	要不我	c=1 d=1 t=1406
yao bu wo men 	要不我們	c=1 d=1 t=1053
yao bu xia zhou yi 	要不下週一	c=1 d=1 t=36
yao bu yao 	要不要	c=4 d=1.00167 t=4863
yao chu li 	要處理	c=1 d=0.101873 t=2059
yao dai de 	要帶的	c=1 d=1 t=727
yao dao 	要到	c=1 d=1 t=3725
yao de 	要得	c=0 d=0.1 t=4402
yao e zi 	幺蛾子	c=1 d=1 t=1828
yao fen 	要分	c=1 d=1 t=3679
yao gai de 	要改得	c=1 d=1 t=1778
yao ge ren 	搖個人	c=1 d=1 t=4801
yao geng xin dao 	要更新到	c=1 d=1 t=2478
yao kao shi 	要考試	c=1 d=1 t=2927
yao lian xi 	要聯繫	c=1 d=1 t=231
yao qing 	邀請	c=0 d=0.1 t=4670
yao qing ni men 	邀請你們	c=1 d=1 t=4671
yao qiu 	要求	c=5 d=1.00001 t=4617
yao qiu shi 	要求是	c=1 d=1 t=230
yao qu 	要去	c=0 d=0.1 t=4798
yao shang ban 	要上班	c=1 d=1 t=867
yao she ji 	要涉及	c=1 d=1 t=1267
yao shi 	要是	c=4 d=1.00441 t=3818
yao shi ji de 	要是急得	c=1 d=1 t=56
yao shi xiang 	要是想	c=1 d=1 t=1775
yao xiang 	要想	c=2 d=1.00001 t=4867
yao xie 	要寫	c=1 d=1 t=1070
yao zai 	要在	c=1 d=1 t=4408
yao zeng jia 	要增加	c=1 d=1 t=811
ye 	也	c=10 d=1.18701 t=5125
ye 	椰	c=0 d=0.1 t=700
ye 	業	c=0 d=0.1 t=851
ye dou shi 	也都是	c=1 d=1 t=4436
ye hen 	也很	c=0 d=0.100552 t=1563
ye hen qing xi 	也很清晰	c=1 d=1 t=524
ye huai diao le 	也壞掉了	c=1 d=1 t=4432
ye hui 	也會	c=0 d=0.1 t=3135
ye ke yi 	也可以	c=1 d=1 t=1412
ye lai 	也來	c=1 d=1 t=2753
ye mei 	也沒	c=0 d=0.1 t=817
ye mei wen ti 	也沒問題	c=1 d=1 t=818
ye neng 	也能	c=1 d=1 t=2865
ye shi 	也是	c=4 d=1.02169 t=4173
ye tai 	也太	c=0 d=0.1 t=2333
ye tai man 	也太慢	c=1 d=1 t=2334
ye xing 	也行	c=1 d=1 t=2680
ye yi qi 	也一起	c=1 d=1 t=488
ye yi yang 	也一樣	c=0 d=0.1 t=1335
ye you dao li 	也有道理	c=1 d=1 t=1835
ye zai 	也在	c=0 d=0.1 t=2364
ye zai na ge li mian 	也在那個裏面	c=1 d=1 t=2365
ye zuo guo 	也做過	c=1 d=1 t=3536
yi 	一	c=0 d=0.1 t=2354
yi 	以	c=3 d=1.02066 t=5014
yi 	咦	c=1 d=1 t=3902
yi ba 	一把	c=0 d=0.1 t=1488
yi ban 	一半	c=0 d=0.1 t=3397
yi ban 	一版	c=1 d=1 t=4964
yi ban 	一般	c=4 d=0.102911 t=4267
yi ban jiao 	一般叫	c=1 d=1 t=4268
yi ban lai shuo 	一般來說	c=2 d=1.8825 t=2146
yi ban le 	一半了	c=1 d=1 t=3398
yi ben shu 	一本書	c=0 d=0.1 t=1108
yi bian 	一遍	c=1 d=0.100157 t=3274
yi bu 	一步	c=1 d=1 t=665
yi bu 	異步	c=2 d=1.97531 t=2147
yi ci 	一次	c=3 d=1.01122 t=4911
yi dao 	一道	c=2 d=1.98836 t=1967
yi dao ding li 	一道定理	c=1 d=1 t=1932
yi dao ti 	一道題	c=1 d=1 t=1943
yi dian 	一點	c=2 d=1.04379 t=4739
yi ding yao 	一定要	c=1 d=1 t=3192
yi dui 	一堆	c=1 d=1 t=3491
yi fen 	一份	c=1 d=1 t=2258
yi ge 	一個	c=13 d=1.91192 t=4993
yi ge ren 	一個人	c=0 d=0.10876 t=545
yi ge wei 	一個味	c=1 d=1 t=710
yi ge wen ti 	一個問題	c=1 d=1 t=3008
yi hang 	一行	c=1 d=0.132995 t=2731
yi hou 	以後	c=1 d=1.0056 t=1690
yi hui er 	一會兒	c=5 d=1.3398 t=5094
yi ji 	以及	c=5 d=1.00429 t=3429
yi jian shi qing 	一件事情	c=0 d=0.1 t=4867
yi jiao 	一覺	c=1 d=1 t=3254
yi jing 	已經	c=8 d=1.50999 t=5023
yi jing zai 	已經在	c=2 d=1.1108 t=2976
yi kai shi 	一開始	c=1 d=1 t=4506
yi kan 	一看	c=1 d=1 t=2001
yi lou 	一樓	c=0 d=0.1 t=3966
yi lun 	一輪	c=0 d=0.1 t=3372
yi min 	移民	c=1 d=1 t=1183
yi nian ji 	一年級	c=1 d=1 t=1201
yi qi 	一起	c=2 d=1.00012 t=2846
yi qi qu 	一起去	c=0 d=0.1 t=1487
yi qian 	以前	c=3 d=1.28508 t=4166
yi qian zhe zhong 	以前這種	c=1 d=1 t=972
yi si 	意思	c=1 d=1 t=4702
yi si 	疑似	c=2 d=1.9802 t=3797
yi tao 	一套	c=1 d=1 t=1167
yi tian 	一天	c=1 d=1 t=3920
yi wan 	一萬	c=1 d=1 t=2514
yi wan shang 	一晚上	c=1 d=1 t=3637
yi wang 	遺忘	c=1 d=1 t=4815
yi wei 	一維	c=0 d=0.1 t=911
yi wei 	以爲	c=2 d=1.04285 t=1614
yi wei wen ti 	一維問題	c=1 d=1 t=912
yi xia 	一下	c=12 d=1.74325 t=4999
yi xia 	以下	c=1 d=1 t=3445
yi xie 	一些	c=6 d=1.5913 t=4523
yi yan 	一眼	c=0 d=0.1 t=4683
yi yan kan qu 	一眼看去	c=1 d=1 t=1671
yi yang 	一樣	c=0 d=0.1 t=4263
yi yang de 	一樣的	c=1 d=1 t=1354
yi zhi 	一直	c=0 d=0.1 t=4273
yi zhi 	一隻	c=1 d=1 t=2544
yi zhi yi wei 	一直以爲	c=0 d=0.1 t=3471
yi zhong 	一種	c=1 d=0.1 t=4231
yin 	因	c=0 d=0.1 t=276
yin di li 	因地理	c=1 d=1 t=277
yin li 	引理	c=17 d=4.81779 t=4719
yin li de 	引理的	c=2 d=1.83527 t=2099
yin li ku 	引理庫	c=1 d=1 t=3771
yin liao 	飲料	c=0 d=0.1 t=4263
yin liao yi yang 	飲料一樣	c=1 d=1 t=4264
yin mou 	陰謀	c=1 d=1 t=4280
yin qing 	引擎	c=1 d=1 t=2526
yin ru 	引入	c=1 d=1 t=2127
yin wei 	因爲	c=7 d=1.14041 t=5050
yin wei wo zai 	因爲我在	c=1 d=1 t=1264
ying 	硬	c=1 d=1 t=996
ying dang 	應當	c=1 d=1.0667 t=2682
ying dang xiu xi 	應當休息	c=1 d=1 t=2602
ying dang zai 	應當在	c=1 d=1 t=2580
ying de 	硬的	c=0 d=0.1 t=3158
ying gai 	應該	c=17 d=3.36399 t=4761
ying gai bu hui ba 	應該不會吧	c=1 d=1 t=1378
ying gai bu shi 	應該不是	c=1 d=1 t=4454
ying gai hui 	應該會	c=1 d=1 t=2037
ying gai jie jue le 	應該解決了	c=1 d=1 t=1638
ying gai jiu shi 	應該就是	c=1 d=1 t=4184
ying gai ke yi 	應該可以	c=2 d=1.04642 t=4178
ying gai mei sha 	應該沒啥	c=1 d=0.199759 t=1924
ying gai mei sha ma 	應該沒啥嗎	c=1 d=1 t=1925
ying gai mei wen ti le 	應該沒問題了	c=1 d=1 t=1625
ying gai neng 	應該能	c=1 d=1 t=2051
ying gai qu zhao 	應該去找	c=1 d=1 t=1317
ying gai rang 	應該讓	c=1 d=1 t=2155
ying gai rong yi 	應該容易	c=1 d=1 t=3559
ying gai ru he 	應該如何	c=0 d=0.1 t=745
ying gai shi 	應該是	c=5 d=2.41458 t=4505
ying gai shi ni yao de 	應該是你要得	c=1 d=1 t=4403
ying gai ye shi 	應該也是	c=1 d=1 t=3216
ying gai yong 	應該用	c=1 d=1 t=748
ying gai zhe li 	應該這裏	c=1 d=1 t=2045
ying gai zui jin 	應該最近	c=1 d=1 t=580
ying gai zuo wei 	應該作爲	c=1 d=1 t=1691
ying xiang 	影響	c=2 d=1.02253 t=3443
yong 	用	c=13 d=0.381927 t=4227
yong he bu yong 	用和不用	c=1 d=1 t=4015
yong lai 	用來	c=1 d=1 t=3102
yong le 	用了	c=4 d=1.00449 t=4012
yong ni de 	用你的	c=1 d=1 t=1864
yong sheng ming 	用生命	c=1 d=1 t=4228
yong ta de 	用他的	c=1 d=1 t=787
yong wo de 	用我的	c=0 d=0.1 t=2604
yong yi ge 	用一個	c=1 d=1 t=815
yong zhe ge 	用這個	c=1 d=1 t=1150
yong zi ji 	用自己	c=1 d=0.108826 t=1978
yong zi ji de 	用自己的	c=2 d=1.28083 t=2233
you 	有	c=24 d=1.39164 t=5051
you ba 	有吧	c=1 d=1 t=873
you bu neng 	又不能	c=0 d=0.1 t=720
you dao li 	有道理	c=1 d=0.30089 t=1834
you de 	有的	c=3 d=1.00043 t=3976
you dian 	有點	c=4 d=1.00002 t=4899
you dian er 	有點兒	c=1 d=1 t=1062
you dian mang 	有點忙	c=1 d=1 t=35
you dian nan gao 	有點難搞	c=1 d=1 t=810
you dian qi guai 	有點奇怪	c=1 d=1 t=1942
you dian xiang 	有點像	c=1 d=1 t=3520
you ge 	有個	c=2 d=0.100023 t=3479
you ge wen ti 	有個問題	c=1 d=1 t=3480
you hen 	有很	c=0 d=0.1 t=1293
you hen duo 	有很多	c=1 d=1 t=4399
you hen duo zhong 	有很多種	c=1 d=1 t=1294
you hua 	優化	c=1 d=1 t=3990
you ji ge 	有幾個	c=1 d=1 t=581
you jian 	郵件	c=1 d=1 t=505
you jie guo 	有結果	c=1 d=1 t=3065
you kao shi 	有考試	c=2 d=1.93239 t=34
you ke neng 	有可能	c=2 d=1.00009 t=4666
you kong 	有空	c=1 d=1 t=3218
you le 	有了	c=1 d=1 t=3327
you mei you 	有沒有	c=9 d=2.25173 t=3376
you qi 	尤其	c=1 d=1 t=4901
you ren 	有人	c=1 d=1 t=3566
you ren yao qing wo 	有人邀請我	c=1 d=1 t=1484
you ren zai zuo 	有人在做	c=1 d=1 t=591
you shen me 	有什麼	c=3 d=1.00919 t=4058
you shi 	又是	c=1 d=1 t=1566
you shi 	有事	c=0 d=0.1 t=2293
you shi hou 	有時候	c=1 d=1 t=2203
you wen ti 	有問題	c=2 d=1.0084 t=2964
you wen ti de 	有問題的	c=1 d=1 t=1751
you wu 	有無	c=1 d=1 t=2388
you xi wang 	有希望	c=1 d=1 t=3788
you xian yuan 	有限元	c=4 d=1 t=3104
you xiang 	郵箱	c=3 d=1 t=4680
you xiao 	有效	c=1 d=1 t=2455
you xie 	有些	c=2 d=0.1 t=4274
you yao 	又要	c=0 d=0.100005 t=2828
you yao xue bu wan le 	又要學不完了	c=1 d=1 t=2829
you yi ci 	有一次	c=1 d=1 t=495
you yi dian 	有一點	c=1 d=0.144157 t=639
you yi dian nan 	有一點難	c=1 d=1 t=640
you yi ge 	又一個	c=0 d=0.1 t=838
you yi ge 	有一個	c=5 d=1.00008 t=4391
you yi ge han shu 	有一個函數	c=1 d=1 t=1364
you yi ge zuo ye 	又一個作業	c=1 d=1 t=839
you yi jian shi qing 	有一件事情	c=1 d=1 t=4868
you yi si 	有意思	c=0 d=0.1 t=1603
you yi zhong 	有一種	c=1 d=1 t=712
you yin li 	有引理	c=1 d=1 t=1985
you you 	又有	c=1 d=1 t=45
you yue xing 	優越性	c=1 d=1 t=1026
you zou 	遊走	c=1 d=1 t=3180
yu 	於	c=3 d=1.00001 t=3606
yu 	與	c=7 d=1.97238 t=1228
yu 	雨	c=0 d=0.1 t=4273
yu dao guo 	遇到過	c=0 d=0.1 t=1372
yu fa 	語法	c=1 d=1 t=2004
yu tong 	語同	c=1 d=1.07045 t=1192
yu yi 	語義	c=1 d=1 t=2093
yu yi zhi xia 	雨一直下	c=1 d=1 t=4274
yuan 	園	c=0 d=0.1 t=3667
yuan 	圓	c=1 d=1.1 t=3670
yuan cheng 	遠程	c=0 d=0.1 t=4195
yuan cheng da ka 	遠程打卡	c=1 d=1 t=4196
yuan lai 	原來	c=3 d=1.18016 t=4189
yuan lai de 	原來的	c=1 d=1 t=3956
yuan lai ru ci 	原來如此	c=1 d=1 t=4282
yuan lai shi ni 	原來是你	c=1 d=1 t=1714
yuan lai wo men de 	原來我們的	c=1 d=1 t=3948
yuan shi 	原始	c=1 d=1 t=785
yuan xiao mao 	園小貓	c=1 d=1 t=3668
yuan xiao mao 	圓小貓	c=1 d=1 t=3671
yuan yin 	原因	c=3 d=1.03729 t=4945
yuan yin shi 	原因是	c=0 d=0.1 t=1215
yue 	月	c=1 d=0.1 t=4811
yue di 	月底	c=1 d=1 t=2989
yue fen 	月份	c=0 d=0.1 t=427
yue gao 	越高	c=1 d=1 t=2125
yue han 	約翰	c=1 d=1 t=1429
yue jin 	越近	c=1 d=1 t=2123
yue lai yue duo 	越來越多	c=1 d=1 t=3012
yun 	雲	c=1 d=1 t=1249
yun xing 	運行	c=1 d=0.412332 t=2939
yun xing bu chu lai 	運行不出來	c=1 d=1 t=1122
yun xing yi ge 	運行一個	c=1 d=1 t=2153
yun xing yi xia 	運行一下	c=1 d=1 t=2940
yun zhuan 	運轉	c=1 d=1 t=3040
za 	咋	c=1 d=1 t=3322
za ban 	咋辦	c=1 d=1 t=4795
za yang 	咋樣	c=1 d=1 t=2616
zai 	再	c=16 d=1.6117 t=5061
zai 	在	c=31 d=1.7027 t=4948
zai bang wo 	再幫我	c=1 d=1 t=87
zai fu wu qi 	在服務器	c=1 d=1 t=1148
zai gan ma 	在幹嘛	c=0 d=0.1 t=697
zai gan ma ne 	在幹嘛呢	c=2 d=1.00009 t=2552
zai geng xin 	在更新	c=1 d=1 t=2413
zai hui shang 	在會上	c=1 d=1 t=223
zai jia 	再加	c=0 d=0.1 t=647
zai le 	在了	c=0 d=0.1 t=4681
zai li mian 	在裏面	c=1 d=1 t=4767
zai na 	在哪	c=2 d=1.19593 t=2637
zai ni 	在你	c=1 d=1 t=3847
zai nve dai zi ji 	再虐待自己	c=1 d=1 t=171
zai shi xian de shi hou 	在實現的時候	c=1 d=1 t=1619
zai shui jiao 	在睡覺	c=1 d=1 t=4291
zai shuo ba 	再說吧	c=1 d=1 t=872
zai wo 	在我	c=1 d=1 t=1874
zai zhao 	再找	c=0 d=0.1 t=58
zai zhao yi ge ren 	再找一個人	c=1 d=1 t=59
zai zhe 	在這	c=1 d=1 t=2800
zai zhe li 	在這裏	c=0 d=0.1 t=2950
zai zuo 	在做	c=0 d=0.1 t=590
zan ding 	暫定	c=1 d=1 t=2393
zan shi 	暫時	c=1 d=1 t=4692
zan zhu 	贊助	c=1 d=1 t=1331
zao 	造	c=2 d=1.7788 t=3527
zao cheng 	造成	c=0 d=0.1 t=2765
zao cheng de 	造成的	c=1 d=1 t=2766
zao gao 	糟糕	c=2 d=1.32142 t=4207
zao shang 	早上	c=0 d=0.1 t=3697
zao shang zai 	早上在	c=1 d=1 t=3698
zen me 	怎麼	c=1 d=1.00021 t=4048
zen me hai you 	怎麼還有	c=1 d=1 t=2812
zen me hui shi 	怎麼回事	c=0 d=0.1 t=3883
zen me shi 	怎麼是	c=2 d=1 t=3178
zen me shuo 	怎麼說	c=3 d=1.08355 t=4206
zen me yang 	怎麼樣	c=0 d=0.105585 t=1143
zen me yang a 	怎麼樣啊	c=1 d=1 t=1144
zen me yao 	怎麼要	c=0 d=0.1 t=1798
zen me yao gai 	怎麼要改	c=1 d=1 t=1799
zen me you 	怎麼有	c=1 d=0.116083 t=3611
zeng jia 	增加	c=2 d=1.0014 t=3447
zeng qiang 	增強	c=2 d=1.987 t=4828
zeng qiang de shi hou 	增強的時候	c=1 d=1 t=3792
zeng qiang jie guo 	增強結果	c=1 d=1 t=4390
zha ji 	炸雞	c=1 d=1 t=3963
zhan bi 	佔比	c=1 d=1 t=1987
zhan dao 	佔到	c=1 d=1 t=1991
zhan duan 	斬斷	c=1 d=1 t=4100
zhan yong 	佔用	c=1 d=1.09005 t=533
zhan yong tai duo le 	佔用太多了	c=1 d=1 t=534
zhang 	張	c=6 d=1.04071 t=4089
zhang hao 	帳號	c=2 d=1.95123 t=1875
zhang hu 	賬戶	c=2 d=1.28939 t=1849
zhang lei 	張磊	c=1 d=1 t=1011
zhao 	找	c=5 d=1.15335 t=4909
zhao 	着	c=1 d=1 t=1076
zhao dao 	找到	c=3 d=1.01095 t=4488
zhao di fang 	找地方	c=1 d=1 t=1393
zhao ge 	找個	c=1 d=1 t=3872
zhao kai 	召開	c=0 d=0.1 t=215
zhao kai le 	召開了	c=1 d=1 t=216
zhao pian 	照片	c=0 d=0.1 t=2296
zhao ren 	找人	c=1 d=1 t=2930
zhao ta 	找他	c=1 d=1 t=1651
zhao zhe 	照着	c=1 d=1 t=1296
zhe 	這	c=8 d=1.04053 t=4895
zhe dao ti 	這道題	c=3 d=2.85795 t=113
zhe dao ti ma 	這道題嗎	c=1 d=1 t=86
zhe duan 	這段	c=1 d=1 t=753
zhe dui 	這對	c=0 d=0.1 t=4560
zhe dui bu dui 	這對不對	c=1 d=1 t=4561
zhe ge 	這個	c=64 d=3.02806 t=4923
zhe ge dong xi 	這個東西	c=1 d=1 t=510
zhe ge gong neng 	這個功能	c=1 d=1 t=605
zhe ge hao wan 	這個好玩	c=1 d=1 t=781
zhe ge huan jing 	這個環境	c=2 d=1.00002 t=4346
zhe ge ji qi 	這個機器	c=1 d=1 t=2807
zhe ge jiao ben 	這個腳本	c=1 d=1 t=1670
zhe ge mo xing 	這個模型	c=1 d=1 t=4623
zhe ge quan zhong 	這個權重	c=1 d=1 t=2112
zhe ge shi 	這個是	c=2 d=1.86936 t=3736
zhe ge wen ti 	這個問題	c=4 d=1.00001 t=4455
zhe ge xin 	這個新	c=1 d=1 t=396
zhe ge ye 	這個也	c=1 d=1 t=4334
zhe hai 	這還	c=0 d=0.1 t=1398
zhe hai ting hao de 	這還挺好的	c=1 d=1 t=1399
zhe han shu 	這函數	c=1 d=1 t=1114
zhe hao 	摺好	c=0 d=0.1 t=2011
zhe hao qi guai 	摺好奇怪	c=1 d=1 t=2012
zhe hao xiang ye shi 	這好像也是	c=1 d=1 t=1274
zhe jiu 	這就	c=1 d=1 t=2668
zhe jiu shi 	這就是	c=4 d=1.02381 t=2547
zhe jiu xu yao 	這就需要	c=1 d=1 t=376
zhe li 	這裏	c=1 d=1.00513 t=2638
zhe li de 	這裏的	c=1 d=1 t=4255
zhe li mian 	這裏面	c=0 d=0.1 t=5117
zhe li mian tai duo 	這裏面太多	c=1 d=1 t=5118
zhe li shi 	這裏是	c=0 d=0.1 t=2242
zhe liang ge 	這兩個	c=0 d=0.1 t=362
zhe liang ge tong xue 	這兩個同學	c=1 d=1 t=363
zhe me 	這麼	c=0 d=0.154065 t=3933
zhe me duo 	這麼多	c=2 d=1.00723 t=2786
zhe me ji 	這麼急	c=1 d=1 t=3934
zhe ming ling 	這命令	c=1 d=1 t=2784
zhe shi 	這是	c=11 d=2.00029 t=4981
zhe shi bu shi 	這是不是	c=1 d=1 t=3925
zhe shi yao 	這是要	c=1 d=1 t=3858
zhe ti 	這題	c=2 d=1.00008 t=2052
